Sort,Source,Edition,Page,URL,Pub Date,Ad Type,Seek/Offer,Number Sought/Offered,Ad Price Amt,Ad Price Period,Ad Placer Name,Ad Placer Sex,Advertised Occupations,Slave Name,Slave Origin,Slave Sex,Slave Age,Slave Color,Slave Status,Location,Location City,Ad Transcription,OBS,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
318,Jornal do Commercio,217,4,http://memoria.bn.br/DocReader/364568_03/856,18-Aug-1840,fuga,procurando serviço,1,,,,,,Joaquim,,M,17,preto,escravo,"Rua Fresca, 3",,"Fugio, no dia 14 do corrente, ás 8 horas da manhãa, hum preto crioulo, de 17 a 18 annos de idade, bonito, e de 5 pés de altura: responde ao nome de Joaquim e tem a voz muito humilde. Levou vestido calça e camisa brancas, jaqueta de riscado azul e roxo. Quem o achar e entregar no hotel Pharoux, rua Fresca n. 3, receberá boas alviçaras.",,,,,,,,,,,,,,,,
319,Jornal do Commercio,217,4,http://memoria.bn.br/DocReader/364568_03/856,18-Aug-1840,venda,oferecendo serviço,2,,,,,"lavadeira, engomadeira, cozinheira",,,F,,preta,escrava,Rua do Sabão,,"Vendem-se duas pretas que lavão, engomão e cozinhão; na rua do sabão.",,,,,,,,,,,,,,,,
320,Jornal do Commercio,217,4,http://memoria.bn.br/DocReader/364568_03/856,18-Aug-1840,venda,oferecendo serviço,1,,,,,,,,M,11,preto,escravo,"Rua do Piolho, 27 A",,VENDE-SE hum bonito moleque de 11 a 13 annos de idade; na rua do Piolho n. 27 A.,,,,,,,,,,,,,,,,
321,Jornal do Commercio,217,4,http://memoria.bn.br/DocReader/364568_03/856,18-Aug-1840,venda,oferecendo serviço,1,,,,,"costureira, engomadeira",,,F,19,preta,escrava,"Rua da Cadêa, 98",,"VENDE-SE huma mocamba de 19 annos de idade, perfeita costureira e engommadeira; na rua da Cadêa n. 98.",,,,,,,,,,,,,,,,
322,Jornal do Commercio,217,4,http://memoria.bn.br/DocReader/364568_03/856,18-Aug-1840,venda,oferecendo serviço,1,,,,,,,,M,20,preto,escravo,"Rua da Cadêa, 98",,"VENDE-SE hum preto de 20 annos de idade com principios de pedreiro; e hum pardinho de 18 annos de idade, com principios de boleeiro, e rabalha de official de sapateiro; na rua da Cadêa n. 98.",,,,,,,,,,,,,,,,
323,Jornal do Commercio,217,4,http://memoria.bn.br/DocReader/364568_03/856,18-Aug-1840,venda,oferecendo serviço,1,,,,,,,,M,18,pardo,escravo,"Rua da Cadêa, 98",,"VENDE-SE hum preto de 20 annos de idade com principios de pedreiro; e hum pardinho de 18 annos de idade, com principios de boleeiro, e rabalha de official de sapateiro; na rua da Cadêa n. 98.",,,,,,,,,,,,,,,,
324,Jornal do Commercio,217,4,http://memoria.bn.br/DocReader/364568_03/856,18-Aug-1840,aluguel,oferecendo serviço,1,,,,,ama de leite,,,F,,preta,,Travessa do Paço,,"ALUGA-SE huma preta ama de leite, mocamba recolhida, com muito bom leite do parto de 25 dias; na travessa do Paço, esquina do beco da Fidalga: adverte-se que só se aluga para casa muito capaz.",,,,,,,,,,,,,,,,
325,Jornal do Commercio,217,4,http://memoria.bn.br/DocReader/364568_03/856,18-Aug-1840,aluguel,oferecendo serviço,1,,,,,serviço doméstico,,,F,,,escrava,"Rua da Prainha, 86",,"ALUGA-SE, na rua da Prainha n. 86, huma escrava para todo o serviço de portas a dentro.",,,,,,,,,,,,,,,,
326,Jornal do Commercio,217,4,http://memoria.bn.br/DocReader/364568_03/856,18-Aug-1840,venda,oferecendo serviço,3,350$ rs,,,,roceiro,,,M,,,escravo,"Rua Nova de São Bento, 32",,"VENDEM-SE, na rua Nova de S. Bento n. 32, tres escravos bons para roça a 350$ rs. cada hum.",,,,,,,,,,,,,,,,
327,Jornal do Commercio,217,4,http://memoria.bn.br/DocReader/364568_03/856,18-Aug-1840,venda ou troca,oferecendo serviço,1,,,,,,,,F,14,parda,escrava,"Rua da Cadêa, 106",,"VENDE-SE ou troca-se por huma pardinha até de 14 annos, que seja recolhida, hum moleque de 18 annos, page de trazeira, também cozinha, monta muito bem a cavallo e trata de animaes, e tem muito boa conducta; na rua da Cadêa, n. 106, sobrado.",,,,,,,,,,,,,,,,
328,Jornal do Commercio,217,4,http://memoria.bn.br/DocReader/364568_03/856,18-Aug-1840,venda,oferecendo serviço,1,,,,,carpinteiro,,,M,19,preto,escravo,"Rua da Cadêa, 54",,"VENDE-SE hum moleque peça de 19 annos, official de carpinteiro; na rua da Cadêa, sobrado n. 54.",,,,,,,,,,,,,,,,
329,Jornal do Commercio,217,4,http://memoria.bn.br/DocReader/364568_03/856,18-Aug-1840,"compra
",procurando serviço,1,350$ rs.,,,,,,,F,,preta,escrava,"Beco dos Carmelitas, 15",,"O senhor que offereceu 350$ rs. Pela crioulinha appareça, ou outra qualquer pessoa; no beco dos Carmelitas n. 15.",,,,,,,,,,,,,,,,
330,Jornal do Commercio,217,4,http://memoria.bn.br/DocReader/364568_03/856,18-Aug-1840,fuga,procurando serviço,1,,,,,,Manoel,Quilimane,M,,preto,escravo,"Rua da Alfândega,197 loja",,"Desappareceu, no dia 14 do corrente, pelas 11 horas da manhãa, hum moleque de nome Manoel, de nação Quilimane, o qual tinha ido fazer compras; portanto, roga-se a qualquer pessoa que delle souber queira noticiar na rua da Alfândega, loja n. 197, que será gratificada.",,,,,,,,,,,,,,,,
331,Jornal do Commercio,217,4,http://memoria.bn.br/DocReader/364568_03/856,18-Aug-1840,venda/aluguel,procurando serviço,1,,,,,"lavadeira, engomadeira",,,F,,preta,,"Rua Larga de São Joaquim, 127",,"PRECISA-SE , na rua larga de S. Joaquim n. 127, de huma ou duas pretas que saibão lavar e engommar, para o serviço de casa.",,,,,,,,,,,,,,,,
332,Jornal do Commercio,217,4,http://memoria.bn.br/DocReader/364568_03/856,18-Aug-1840,fuga,procurando serviço,1,30$000 rs.,,,,,Antonio,Congo,M,,preto,escravo,"Rua do Ouvidor, 46",,"30$000 rs. De gratificação. Fugio, no dia 16 de julho, hum preto de nação Congo, de nome Antonio, baixo, bem reforçado, beiços grossos, nariz chato e largo, com signaes de sarnas pelas pernas, e sabendo fallar alguma cousa francez; levou huma trouxa com alguma roupa de brim; consta estar nesta cidade, e se protesta contra quem o tiver acoutado com todo o rigor da lei. Quem o levar á rua d'Ouvidor n. 46, receberá a dita gratificação acima.",,,,,,,,,,,,,,,,
333,Jornal do Commercio,217,4,http://memoria.bn.br/DocReader/364568_03/856,18-Aug-1840,venda ou troca,oferecendo serviço,1,,,,,,,,M,18,,escravo,"Rua da Cadêa, 106",,"VENDE-SE ou troca-se por huma pardinha até de 14 annos, que seja recolhida, hum moleque de 18 annos, page de trazeira, também cozinha, monta muito bem a cavallo e trata de animaes, e tem muito boa conducta; na rua da Cadêa, n. 106, sobrado.",,,,,,,,,,,,,,,,
334,Jornal do Commercio,217,4,http://memoria.bn.br/DocReader/364568_03/856,18-Aug-1840,venda,oferecendo serviço,1,,,,,padeiro,,,M,,preto,escravo,"Rua de São Pedro, 91",,"VENDEM-SE varios pretos de roça: hum moleque bonito ' hum preto padeiro, hum dito marinheiro de governo, e hum dito carpinteiro: na rua de S. Pedro n. 91.
",,,,,,,,,,,,,,,,
335,Jornal do Commercio,217,4,http://memoria.bn.br/DocReader/364568_03/856,18-Aug-1840,venda,oferecendo serviço,1,,,,,marinheiro,,,M,,preto,escravo,"Rua de São Pedro, 91",,"VENDEM-SE varios pretos de roça: hum moleque bonito ' hum preto padeiro, hum dito marinheiro de governo, e hum dito carpinteiro: na rua de S. Pedro n. 91.
",,,,,,,,,,,,,,,,
336,Jornal do Commercio,217,4,http://memoria.bn.br/DocReader/364568_03/856,18-Aug-1840,venda,oferecendo serviço,1,,,,,carpinteiro,,,M,,preto,escravo,"Rua de São Pedro, 91",,"VENDEM-SE varios pretos de roça: hum moleque bonito ' hum preto padeiro, hum dito marinheiro de governo, e hum dito carpinteiro: na rua de S. Pedro n. 91.
",,,,,,,,,,,,,,,,
337,Jornal do Commercio,217,4,http://memoria.bn.br/DocReader/364568_03/856,18-Aug-1840,venda,oferecendo serviço,1,,,,,,,,F,10,,escrava,"Rua do Carmo, 41",,"VENDE-SE, na rua do Carmo n. 41, duas negrinhas muito bonitas, tendo huma 16 annos, sabendo coser, engommar, lavar e cozinhar; outra tem 10 annos; ha mais dous pretos de roça reforçados, de 24 annos.",,,,,,,,,,,,,,,,
338,Jornal do Commercio,217,4,http://memoria.bn.br/DocReader/364568_03/856,18-Aug-1840,venda,oferecendo serviço,2,,,,,roceiro,,,M,24,preto,escravo,"Rua do Carmo, 41",,"VENDE-SE, na rua do Carmo n. 41, duas negrinhas muito bonitas, tendo huma 16 annos, sabendo coser, engommar, lavar e cozinhar; outra tem 10 annos; ha mais dous pretos de roça reforçados, de 24 annos.",,,,,,,,,,,,,,,,
339,Jornal do Commercio,218,4,http://memoria.bn.br/DocReader/364568_03/860,19-Aug-1840,venda,oferecendo serviço,1,,,Cannell Southam,M,,,,M,,,escravo,"Rua do Rosário, 42",,"CANNELL SOUTHAM E C. , por conta de huma pessoa que se retirou para Europa, fazem leilão hoje quarta feira, em seu salão de moveis, rua do Rosário n. 42, ás 11 horas, de huma porção de trastes, etc. , etc. , a saber: hum guarda-roupa com guarda-vestido ao lado, de mogno mui rico, com assento e encosto de clima: cadeiras de mogno entalhadas com assentos de palhinha, camade mogno para casados, loucador grande, plano forte de 6 oitavas, poltronas, guarda-louça, relogio inglez de parede, com corda para 8 dias; 1 commoda de charão da India muito rica, com 3 1/2 palmos de altura e 4 1/2 de largura: jogos de gamão, caixas de tintas chinezas, banheira de chuva, diversos artigos de prata, joais, louça, casquinhas, ele. Tambem de hum preto de 19 annos, com officio de cabo que(...) e remador, sem defeito: e huma preta de 24 annos, cozinheira, lavadeira e engommadeira, etc.. com 1 filhos de 3 para 4 annos, igualmente sem vicios ou molestias.
",,,,,,,,,,,,,,,,
340,Jornal do Commercio,218,4,http://memoria.bn.br/DocReader/364568_03/860,19-Aug-1840,venda,oferecendo serviço,1,,,J. Bouis,M,,,,M,,,escravo,,,"J. BOUIS fará leilão, sabbado 22 do corrente, de huma grande porção de escravos com condição de boa saude e venda valida.",,,,,,,,,,,,,,,,
341,Jornal do Commercio,218,4,http://memoria.bn.br/DocReader/364568_03/860,19-Aug-1840,aluguel,oferecendo serviço,1,,,,,todo serviço,,,F,,preta,,"Praça da Constituição, 64",,"ALUGA-SE, na praça da Constituição n. 64, loja de Brito, huma preta excellente para todo o serviço.",,,,,,,,,,,,,,,,
342,Jornal do Commercio,218,4,http://memoria.bn.br/DocReader/364568_03/860,19-Aug-1840,venda,oferecendo serviço,1,,,,,"lavadeira, cozinheira",,,F,,,escrava,"Rua da Guarda Velha, 6",,"VENDE-SE, na rua da Guarda Velha n. 6, huma rapariga de bonita figura, sabendo lavar de sabão e barrela, e cozinhar o trivial de huma casa.",,,,,,,,,,,,,,,,
343,Jornal do Commercio,218,4,http://memoria.bn.br/DocReader/364568_03/860,19-Aug-1840,"compra
",procurando serviço,1,,,,,"costureira, lavadeira",,,F,,preta,escrava,"Rua do Lavradio, 8",,"Na rua do Lavradio n. 8 compra-se huma preta moça, costureira e lavadeira.",,,,,,,,,,,,,,,,
344,Jornal do Commercio,218,4,http://memoria.bn.br/DocReader/364568_03/860,19-Aug-1840,aluguel,oferecendo serviço,2,,,,,ama de leite,,,F,,preta,,"Rua da Cadêa, 48",,"ALUGA-SE, na rua da Cadêa n. 48, loja, duas pretas amas de leite, prendadas, muito aceiadas e carinhosas para crianças.",,,,,,,,,,,,,,,,
345,Jornal do Commercio,218,4,http://memoria.bn.br/DocReader/364568_03/860,19-Aug-1840,aluguel,oferecendo serviço,1,10$000,,,,"lavadeira, engomadeira, cozinheira, costureira",,,F,,preta,escrava,"Praia da Gambôa, 117",,"ALUGA-SE huma preta sabendo lavar, coser, engommar e cozinhar, por 10$000 rs. Mensaes, pagos sempre adiantados; na praia da Gambôa n. 117.",,,,,,,,,,,,,,,,
346,Jornal do Commercio,218,4,http://memoria.bn.br/DocReader/364568_03/860,19-Aug-1840,venda,oferecendo serviço,1,,,,,marinheiro,,,M,,preto,escravo,"Rua dos Ourives, 122",,"VENDE-SE hum preto de pouca idade e bom marinheiro, assim como hum moleque de 18 a 20 annos, do serviço de roça, na rua dos Ourives n. 122, canto da do Sabão.",,,,,,,,,,,,,,,,
347,Jornal do Commercio,218,4,http://memoria.bn.br/DocReader/364568_03/860,19-Aug-1840,venda,oferecendo serviço,>1,,,,,,,,M,,preto,escrava,"Rua do Sabão, 11",,"VENDEM-SE differentes escravos chegados proximamente de fôra, entre os quaes se achão perfeitos sapateiros, alfaiates, cozinheiros, refinadores de assucar; juntamente pretas lavadeiras, engommadeiras, cozinheiras, quitandeiras e de roça: na rua do Sabão n. 11.",,,,,,,,,,,,,,,,
348,Jornal do Commercio,218,4,http://memoria.bn.br/DocReader/364568_03/860,19-Aug-1840,venda,oferecendo serviço,1,,,,,padeiro,,,M,,preto,escravo,"Rua da Cadêa, 48",,"VENDE-SE, na rua da Cadêa n. 48, loja, hum preto bom padeiro e forneiro.",,,,,,,,,,,,,,,,
349,Jornal do Commercio,218,4,http://memoria.bn.br/DocReader/364568_03/860,19-Aug-1840,venda,oferecendo serviço,1,,,,,"lavadeira, cozinheira, engomadeira",,,F,25,preta,escrava,"Rua da Ajuda, 66",,"VENDE-SE huma preta de 25 annos, que lava, cozinha e engomma: na rua da Ajuda n. 66, loja.",,,,,,,,,,,,,,,,
350,Jornal do Commercio,218,4,http://memoria.bn.br/DocReader/364568_03/860,19-Aug-1840,aluguel,oferecendo serviço,1,,,,,cozinheiro,,,M,,preto,,"Rua Nova do Livramento, 75",,"ALUGA-SE, na rua nova do Livramento n. 75, primeiro andar, hum preto bom cozinheiro.",,,,,,,,,,,,,,,,
351,Jornal do Commercio,218,4,http://memoria.bn.br/DocReader/364568_03/860,19-Aug-1840,fuga,procurando serviço,1,,,,,,Maria,Conga,F,26,preta,escrava,"Rua do Senhor dos Passos, 131",,"Fugio, no dia 13 do corrente, pelas 2 horas da tarde, da casa n. 131 da rua do Senhor dos Passos, huma preta de nome Maria, nação Conga, com os signaes seguintes: estatura regular, rosto picado de bexigas, olhos grandes, dentes pontudos, cabello cortado, desembaraçada no andar, e terá 26 annos pouco mais ou menos; protesta-se contra qualquer pessoa que a tenha em seu poder.",,,,,,,,,,,,,,,,
352,Jornal do Commercio,218,4,http://memoria.bn.br/DocReader/364568_03/860,19-Aug-1840,venda,oferecendo serviço,1,,,,,"engomadeira, cozinheira, costureira, lavadeira",,,F,,parda,escrava,"Rua de São José, 77",,"VENDE-SE huma bonita e prendada mocamba parda-escura, que engomma perfeitamente, cose, lava, cozinha muito bem, e dá-se a contento: na rua de S. José n. 77, 1o andar.",,,,,,,,,,,,,,,,
353,Jornal do Commercio,218,4,http://memoria.bn.br/DocReader/364568_03/860,19-Aug-1840,compra,procurando serviço,2,,,,,pedreiro; carpinteiro,,,M,,,escravo,"Rua do Hospício, 33",,"COMPRA-SE, na rua do Hospício n. 33, dous escravos perfeitos officiaes, hum de pedreiro e outro de carpinteiro, que sejão moços e sem vicios.",,,,,,,,,,,,,,,,
354,Jornal do Commercio,218,4,http://memoria.bn.br/DocReader/364568_03/860,19-Aug-1840,venda,oferecendo serviço,1,,,,,"costureira, lavadeira, engomadeira, cozinheira",,,F,18,preta,escrava,"Rua da Praia do Peixe, 3",,"VENDE-SE huma mocamba de 18 annos de idade, sabendo coser, lavar, engommar e cozinhar, tudo com perfeição; quem a pretender dirija-se á rua da Praia do Peixe n. 3.",,,,,,,,,,,,,,,,
355,Jornal do Commercio,218,4,http://memoria.bn.br/DocReader/364568_03/860,19-Aug-1840,aluguel,oferecendo serviço,1,,,,,cozinheira,,,F,,preta,escrava,Rua da Valla,,"Quem quizer alugar huma preta de portas a dentro para todo o serviço, que saiba lavar, engommar, cozinhar e tratar de huma casa, dirija-se á rua estreita de S. Joaquim, ao voltar a rua da Valla, ao pé de huma venda.",,,,,,,,,,,,,,,,
356,Jornal do Commercio,218,4,http://memoria.bn.br/DocReader/364568_03/860,19-Aug-1840,aluguel,oferecendo serviço,1,,,,,"engomadeira, cozinheira",,,F,,preta,,"Rua do Ouvidor, 66",,"ALUGA-SE, na rua do Ouvidor n. 66, duas pretas, huma sabe bem engommar, lavar; e outra engomma e cozinha bem: quem as pretender dirija-se á casa acima.",,,,,,,,,,,,,,,,
357,Jornal do Commercio,218,4,http://memoria.bn.br/DocReader/364568_03/860,19-Aug-1840,aluguel,oferecendo serviço,1,,,,,"lavadeira, engomadeira, cozinheira",,,F,,preta,,"Rua do Principe de Vallongo, 144",,"ALUGA-SE huma preta que sabe lavar, engommar e cozinhar: quem della precisar dirija-se á rua do Principe de Vallongo, n. venda da esquina n. 114.",,,,,,,,,,,,,,,,
358,Jornal do Commercio,218,4,http://memoria.bn.br/DocReader/364568_03/860,19-Aug-1840,venda,oferecendo serviço,1,,,,,"quitandeira, lavadeira, cozinheira",,,F,,preta,escrava,"Rua do Valongo, 124",,"VENDE-SE huma preta boa quitandeira e lavadeira, e cozinha o trivial de huma casa, isto he, vende-se com a condição de ser para fôra da terra; quem a quizer, dirija-se a rua do Valongo n. 124, armazem.",,,,,,,,,,,,,,,,
359,Jornal do Commercio,218,4,http://memoria.bn.br/DocReader/364568_03/860,19-Aug-1840,aluguel,procurando serviço,1,,,,,,,,F,,forra,,"Rua Nova do Conde, 11",,"PRECISA-SE alugar huma parda forra para acabar de criar huma criança que tem hum anno e quatro mezes, bem entendido que o leite tenha de seis mezes para cima: quem estiver nesta circumstancia, procure na rua nova do Conde n. 11.",,,,,,,,,,,,,,,,
360,Jornal do Commercio,218,4,http://memoria.bn.br/DocReader/364568_03/860,19-Aug-1840,venda,oferecendo serviço,1,,,,,,,,M,18,,escravo,"Rua do Parto, 102",,"VENDEM-SE 2 moleques de 18 a 19 annos, os quaes cozinhão, montão bem a cavallo e sabem lidar com animaes, e hum he page de trazeira; rua do Parto n. 102.",,,,,,,,,,,,,,,,
361,Jornal do Commercio,218,4,http://memoria.bn.br/DocReader/364568_03/860,19-Aug-1840,venda,oferecendo serviço,1,,,,,chacareiro,,,M,,preto,escravo,"Rua da Valla, 87",,"VENDE-SE na rua da Valla n. 87, hum preto chacareiro e entende de plantações; sei preço he 320$ réis.",,,,,,,,,,,,,,,,
362,Jornal do Commercio,218,4,http://memoria.bn.br/DocReader/364568_03/860,19-Aug-1840,"compra
",procurando serviço,1,290,,,,cozinheiro,,,M,,preto,escravo,"Rua da Lapa do Desterro, 59",,"A pessoa que offereceu 290$ réis pelo preto cozinheiro, póde ir buscá-lo, ou outra qualquer pessoa; na rua da Lapa do Desterro n. 59.",,,,,,,,,,,,,,,,
363,Jornal do Commercio,218,4,http://memoria.bn.br/DocReader/364568_03/860,19-Aug-1840,venda,oferecendo serviço,1,640,,,,ama de leite,,,F,,preta,escrava,"Beco dos Carmelitas, 15",,"VENDE-SE por 640$ réis huma preta ama de leite, do primeiro parto e com habilidades; beco dos Carmelitas n. 15.",,,,,,,,,,,,,,,,
364,Jornal do Commercio,218,4,http://memoria.bn.br/DocReader/364568_03/860,19-Aug-1840,"compra
",procurando serviço,1,350,,,,,,,F,,preta,escrava,"Beco dos Carmelitas, 15",,"O Sr. Que offereceu 350$ réis pela crioulinha, appareça, ou outra qualquer pessoa; no beco dos Carmelitas n. 15.",,,,,,,,,,,,,,,,
365,Jornal do Commercio,218,4,http://memoria.bn.br/DocReader/364568_03/860,19-Aug-1840,venda,oferecendo serviço,1,,,,,,,,M,,preto,escravo,"Rua do Fogo, 32",,"VENDE-SE hum molecote bom para officio, sem vicios ou molesias; rua do Fogo n. 32.",,,,,,,,,,,,,,,,
366,Jornal do Commercio,218,4,http://memoria.bn.br/DocReader/364568_03/860,19-Aug-1840,aluguel,procurando serviço,1,,,,,serviço de casa,,,F,,"branca, preta ou parda",forra ou escrava,"Rua da Valla, 133",,"PRECISA-SE  alugar para huma casa de família, huma mulher branca, preta ou parda, forra ou cativa, que faça e mande fazer todo o serviço que pertence á mesma casa. Quem estiver nestas circumstancias e que dê informações de sua conducta, procure na rua da Valla n. 133.",,,,,,,,,,,,,,,,
367,Jornal do Commercio,218,4,http://memoria.bn.br/DocReader/364568_03/860,19-Aug-1840,aluguel,procurando serviço,1,,,,,,,,M,,,,"Rua do Piolho, 119",,"ALUGA-SE, na rua do Piolho n. 119, hum moleque proprio para todo o serviço, tanto de casa como de rua.",,,,,,,,,,,,,,,,
368,Jornal do Commercio,218,4,http://memoria.bn.br/DocReader/364568_03/860,19-Aug-1840,aluguel,procurando serviço,2 ou 3,,,,,chacareiro,,,M,,,escravo,"Rua do Ouvidor, 87",,PRECISA-SE alugar 2 ou 3 escravos que entendao de chacara; rua do Ouvidor n. 87.,,,,,,,,,,,,,,,,
369,Jornal do Commercio,218,4,http://memoria.bn.br/DocReader/364568_03/860,19-Aug-1840,"compra
",oferecendo serviço,1,,,,,"costureira, engomadeira",,,F,,preta,escrava,"Rua do Rosário, 113",,"COMPRA-SE huma mocamba que saiba bem coser e engommar, e hum carrinho de duas rodas, coberto, em bom uso, e que sirva para hum só animal; na rua do Rosário n. 113.",,,,,,,,,,,,,,,,
370,Jornal do Commercio,218,4,http://memoria.bn.br/DocReader/364568_03/860,19-Aug-1840,venda/aluguel,procurando serviço,1 ou 2,,,,,"lavadeira, engomadeira",,,F,,,preta,"Rua Larga de São Joaquim, 127",,"PRECISA-SE , na rua larga de S. Joaquim n. 127, de huma ou duas pretas que saibão lavar e engommar, para o serviço de casa.",,,,,,,,,,,,,,,,
371,Jornal do Commercio,218,4,http://memoria.bn.br/DocReader/364568_03/860,19-Aug-1840,aluguel,oferecendo serviço,1,,,,,"engomadeira, lavadeira",,,F,,preta,,"Rua do Ouvidor, 66",,"ALUGA-SE, na rua do Ouvidor n. 66, duas pretas, huma sabe bem engommar, lavar; e outra engomma e cozinha bem: quem as pretender dirija-se á casa acima.",,,,,,,,,,,,,,,,
372,Jornal do Commercio,218,4,http://memoria.bn.br/DocReader/364568_03/860,19-Aug-1840,venda,oferecendo serviço,1,,,,,,,,M,19,,escravo,"Rua do Parto, 102",,"VENDEM-SE 2 moleques de 18 a 19 annos, os quaes cozinhão, montão bem a cavallo e sabem lidar com animaes, e hum he page de trazeira; rua do Parto n. 102.",,,,,,,,,,,,,,,,
373,Jornal do Commercio,218,4,http://memoria.bn.br/DocReader/364568_03/860,19-Aug-1840,venda,oferecendo serviço,1,,,,,roceiro,,,M,18,preto,escravo,"Rua dos Ourives, 122",,"VENDE-SE hum preto de pouca idade e bom marinheiro, assim como hum moleque de 18 a 20 annos, do serviço de roça, na rua dos Ourives n. 122, canto da do Sabão.",,,,,,,,,,,,,,,,
374,Jornal do Commercio,219,4,http://memoria.bn.br/DocReader/364568_03/864,20-Aug-1840,fuga,procurando serviço,1,,,,,,Domingos,Moçambique,M,18,,escravo,"Padaria da Candelária, 28",,"Fugio, no dia 18 do corrente, da padaria da Candelâria n. 28, hum preto por nome Domingos, de nação Moçambique, de idade de 18 annos pouco mais ou menos, tem três riscos na testa, falta de dentes adiante, he magro, e tem huma ferida em huma perna; levou calça de brim e camisa de algodão, he official de pedreiro. Quem o trouxer á mencionada casa receberá boas alviçaras.",,,,,,,,,,,,,,,,
375,Jornal do Commercio,219,4,http://memoria.bn.br/DocReader/364568_03/864,20-Aug-1840,fuga,procurando serviço,1,,,,,,,Angola,F,,preta,escrava,"Beco de Bragança, 19",,"FUGIO, no dia 19 de agosto, do beco de Bragança n. 19, huma preta de nação Angola, tem na testa hum signal preto, gorda, com os pés muito grossos, fula, falla muito intelligível, que parece crioula; levou comsigo huma trouxa de roupa. Quem a apanhar e levar ao numero acima receberá alviçaras.",,,,,,,,,,,,,,,,
376,Jornal do Commercio,219,4,http://memoria.bn.br/DocReader/364568_03/864,20-Aug-1840,venda,oferecendo serviço,1,350,,,,cozinheiro,,,M,,,escravo,"Rua do Lavradio, 23",,"VENDE-SE por 350$ rs. Hum bom escravo que cozinha o ordinario, faz compras, dá 480 por dia de jornal, serve bem a huma casa e não tem vícios; na rua do Lavradio n. 23.",,,,,,,,,,,,,,,,
377,Jornal do Commercio,219,4,http://memoria.bn.br/DocReader/364568_03/864,20-Aug-1840,venda/aluguel,oferecendo serviço,1,,,,,,,,F,,preta,,"Rua do Sabão, 67",,ALUGA-SE ou vende-se huma perfeita mocamba de elegante figura; na rua do Sabão n. 67.,,,,,,,,,,,,,,,,
378,Jornal do Commercio,219,4,http://memoria.bn.br/DocReader/364568_03/864,20-Aug-1840,venda,oferecendo serviço,1,,,,,pagem,,,M,18,preto,escravo,"Rua da Cadêa, 106",,"VENDE-SE hum moleque de 18 annos, de nação, bonito pagem de trazeira e muito agil em todo o serviço; na rua da Cadêa n. 106.",,,,,,,,,,,,,,,,
379,Jornal do Commercio,219,4,http://memoria.bn.br/DocReader/364568_03/864,20-Aug-1840,venda,oferecendo serviço,1,,,,,carpinteiro,,,M,19,,escravo,"Rua da Cadêa, 54",,"VENDE-SE hum moleque de 19 annos, official de carpinteiro e boa peça; na rua da Cadêa n. 54, sobrado.",,,,,,,,,,,,,,,,
380,Jornal do Commercio,219,4,http://memoria.bn.br/DocReader/364568_03/864,20-Aug-1840,venda,oferecendo serviço,1,,,,,cozinheiro,,,M,17,,escravo,"Rua da Cadêa, 54",,"VENDE-SE hum moleque de 17 annos, de bonita vista, pagem e cozinheiro do ordinario; na rua da Cadêa n. 54.",,,,,,,,,,,,,,,,
381,Jornal do Commercio,219,4,http://memoria.bn.br/DocReader/364568_03/864,20-Aug-1840,"compra
",procurando serviço,1,290,,,,cozinheiro,,,M,,preto,escravo,"Rua da Lapa do Desterro, 59",,"A pessoa que offereceu 290$ rs. pelo preto cozinheiro, pode ir busca-lo, ou outra qualquer pessoa, na rua da Lapa do Desterro n. 59.",,,,,,,,,,,,,,,,
382,Jornal do Commercio,219,4,http://memoria.bn.br/DocReader/364568_03/864,20-Aug-1840,venda,oferecendo serviço,1,640,,,,ama de leite,,,F,,preta,escrava,"Beco dos Carmelitas, 15",,"VENDE-SE, por 640$ rs., huma preta ama de leite do primeiro parto e com habilidades; no beco dos Carmelitas n. 15.",,,,,,,,,,,,,,,,
383,Jornal do Commercio,219,4,http://memoria.bn.br/DocReader/364568_03/864,20-Aug-1840,"compra
",procurando serviço,1,350,,,,,,,F,,preta,escrava,"Beco dos Carmelitas, 15",,"O Sr. que offereceu 350$ réis pela crioulinha, appareça, ou outra qualquer pessoa; no beco dos Carmelitas n. 15.",,,,,,,,,,,,,,,,
384,Jornal do Commercio,219,4,http://memoria.bn.br/DocReader/364568_03/864,20-Aug-1840,venda,oferecendo serviço,1,,,,,"costureira, engomadeira",,,F,18,preta,escrava,"Rua da Cadêa, 98",,"VENDE-SE huma mocamba de 18 annos, perfeita costureira e engommadeira, e huma preta de 25 annos, robusta, propria para tomar conta de huma casa; cozinha, lava, engomma e sabe remendar roupa; ambas dão-se a contento: na rua da Cadêa n. 98.",,,,,,,,,,,,,,,,
385,Jornal do Commercio,219,4,http://memoria.bn.br/DocReader/364568_03/864,20-Aug-1840,venda,oferecendo serviço,1,,,,,sapateiro,,,M,18,pardo,escravo,"Rua da Cadêa, 98",,"VENDE-SE hum pardinho de 18 annos, official de sapateiro e com o princípio de boleeiro; e hum preto de 20 annos que cozinha o trivial e tem princípio de pedreiro: na rua da Cadêa n. 98.",,,,,,,,,,,,,,,,
