Sort,Source,Edition,Page,URL,Pub Date,Ad Type,Seek/Offer,Number Sought/Offered,Ad Price Amt,Ad Price Period,Ad Placer Name,Ad Placer Sex,Advertised Occupations,Slave Name,Slave Origin,Slave Sex,Slave Age,Slave Color,Slave Status,Location,Location City,Ad Transcription,OBS,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
240,Jornal do Commercio,101,4,http://memoria.bn.br/DocReader/docreader.aspx?bib=364568_03&pasta=ano%20184&pesq=,15-Apr-1840,venda ,oferecendo serviço,1,,,,,,,,F,,preta,escrava,"Rua do Sacco do Alferes, 87",,"VENDE-SE, na rua do Sacco do Alferes n. 87, huma preta mui prendada, por commodo preço; quem a quizer dirija-se á rua e número da casa declarada, das 10 horas da manhã em diante.",,,,,,,,,,,,,,,,
241,Jornal do Commercio,101,4,http://memoria.bn.br/DocReader/docreader.aspx?bib=364568_03&pasta=ano%20184&pesq=,15-Apr-1840,aluguel,procurando serviço,1,,,,,serviço de casa,,,M,,preto,,"Rua do Ouvidor, 66",,PRECISA-SE alugar hum preto que seja fiel e saiba o serviço ordinario de huma casa; quem o tiver dirija-se á rua do Ouvidor (casa de leilão) n. 66.,,,,,,,,,,,,,,,,
242,Jornal do Commercio,101,4,http://memoria.bn.br/DocReader/docreader.aspx?bib=364568_03&pasta=ano%20184&pesq=,15-Apr-1840,fuga,procurando serviço,1,,,,,,Estevão,Suruhy,M,,crioulo,escravo,"Rua do Sacco, 87",,"30$000 rs. de gratificação a quem apprehender hum moleque de nome Estevão, crioulo de Suruhy, muito ladino, tendo no queixo hum panno, e no lado esquerdo da testa huma cicatriz de queda; levou vestido camisa de algodão trançado, jaqueta de brim pardo e calças de brim mesclado escuro; protesta-se percas e damnos contra quem o detiver ou occultar, pois que o mesmo escravo não sabe nada da cidade, e talvez do mesmo nome de seu Sr. por ter sido comprado somente ha tres dias: quem o apprehender pôde entrega-lo na casa n. 58 da rua de S. Diogo, ou na rua do Sacco n. 87.",,,,,,,,,,,,,,,,
243,Jornal do Commercio,101,4,http://memoria.bn.br/DocReader/docreader.aspx?bib=364568_03&pasta=ano%20184&pesq=,15-Apr-1840,venda ,oferecendo serviço,1,,,,,lavadeira,,,F,,preta,escrava,"Rua da Cadêa, 16",,"VENDE-SE huma preta perfeita lavadeira, que engomma, cozinha, he humilde, sem vícios, e dá-se por 340$ rs.; o motivo da venda não desagradará ao comprador: na rua da Cadêa n. 16, sobrado.",,,,,,,,,,,,,,,,
244,Jornal do Commercio,101,4,http://memoria.bn.br/DocReader/docreader.aspx?bib=364568_03&pasta=ano%20184&pesq=,15-Apr-1840,aluguel,oferecendo serviço,1,12,mensais,,,todo serviço,,,M,,preto,,"Rua da Valla, 157",,"ALUGA-SE hum preto para todo o serviço, por 12$ réis mensaes; na rua da Valla n. 157.",,,,,,,,,,,,,,,,
245,Jornal do Commercio,101,4,http://memoria.bn.br/DocReader/docreader.aspx?bib=364568_03&pasta=ano%20184&pesq=,15-Apr-1840,fuga,procurando serviço,1,,,,,,,Congo,M,40,preto de nação,escravo,"Rua da Valla, 157",,"Fugio, no mez de janeiro, hum preto de nação Angola, idade 40 annos, baixo, grosso do corpo, com huma cicatriz na cabeça do lado direito, e falta de dentes na frente, do lado superior: sabe-se que está na freguezia de S. João de Itaborahy, e embarca na Villa-Nova para a cidade com carvão e varias quitandas: quem o pegar e levar á rua da Valla n. 157, receberá alviçaras.",,,,,,,,,,,,,,,,
246,Jornal do Commercio,101,4,http://memoria.bn.br/DocReader/docreader.aspx?bib=364568_03&pasta=ano%20184&pesq=,15-Apr-1840,aluguel,oferecendo serviço,1,,,,,cozinheiro,,,M,,preto,,"Rua do Lavradio, 53",,"ALUGA-SE hum preto cozinheiro; na rua do Lavradio, nas casas velhas, defronte da relação, n. 53.",,,,,,,,,,,,,,,,
247,Jornal do Commercio,102,4,http://memoria.bn.br/DocReader/364568_03/408,16-Apr-1840,venda ,oferecendo serviço,1,,,,,,,,F,,preta,escrava,"Rua do Rosário, 144",,"VENDE-SE huma preta de boa figura e prendada, livre de vicios e molestias; na rua do Rosário n. 144.",,,,,,,,,,,,,,,,
248,Jornal do Commercio,102,4,http://memoria.bn.br/DocReader/364568_03/408,16-Apr-1840,fuga,procurando serviço,1,100$000,,,,,José,Molalé,M,,preto,escravo,"Praça do Mercado, 32 e 34",,"Cem mil réis de gratificação. Desappareceu, no dia 14 do corrente mez de abril, pelas 5 horas da tarde, estando no serviço de enrestador de cebolas, hum moleque de nome José, nação Molalé, estatura alta, rosto redondo retinto e liso, e de bonita figura; levou vestido calça e camisa de riscado azul de algodão: quem o apprehender e levar a seu senhor, na Praça do Mercado ns. 32 e 34, receberá a dita gratificação.",,,,,,,,,,,,,,,,
249,Jornal do Commercio,102,4,http://memoria.bn.br/DocReader/docreader.aspx?bib=364568_03&pasta=ano%20184&pesq=,16-Apr-1840,venda ,oferecendo serviço,1,,,,,"engomadeira, cozinheira",,,F,,preta,escrava,"Rua de São José, 7",,"VENDE-SE huma preta muito reforçada, perfeita engommadeira e cozinheira; na rua de S. José n. 7.",,,,,,,,,,,,,,,,
250,Jornal do Commercio,102,4,http://memoria.bn.br/DocReader/docreader.aspx?bib=364568_03&pasta=ano%20184&pesq=,16-Apr-1840,aluguel,oferecendo serviço,1,,,,,ama de leite,,,F,18,preta,,"Rua do Bom Jardim, 53",,"ALUGA-SE, para ama, huma crioula com grande abundancia de leite do primeiro parto, de idade de 18 annos, de muito bom genio e modo para crianças, e de boa educação; na rua do Bom Jardim n. 53.",,,,,,,,,,,,,,,,
251,Jornal do Commercio,102,4,http://memoria.bn.br/DocReader/docreader.aspx?bib=364568_03&pasta=ano%20184&pesq=,16-Apr-1840,aluguel,oferecendo serviço,1,,,,,"lavadeira, cozinheira",,,F,,preta,,"Rua Direita, 161",,"ALUGA-SE huma preta que sabe lavar, cozinhar o ordinário, fazer compras, e todo o arranjo de huma casa; na rua Direita n. 161.",,,,,,,,,,,,,,,,
252,Jornal do Commercio,102,4,http://memoria.bn.br/DocReader/docreader.aspx?bib=364568_03&pasta=ano%20184&pesq=,16-Apr-1840,fuga,procurando serviço,1,,,,,,João,Congo,M,,preto,escravo,Largo da Sé,,"Fugio, do largo da Sé, cocheira do Sr. Pedro, na noite do dia 14 de abril, ás 10 horas, o preto João, de nação Congo, com feridas em ambos os pés. A pessoa que deste escravo souber ou tiver noticias, tenha a bondade de se dirigir ao número acima indicado.",,,,,,,,,,,,,,,,
253,Jornal do Commercio,102,4,http://memoria.bn.br/DocReader/docreader.aspx?bib=364568_03&pasta=ano%20184&pesq=,16-Apr-1840,fuga,procurando serviço,1,,,,,,José,Moçambique,M,,preto,escravo,"Rua de São Pedro, 60",,"Fugio, do Mar de Hespanha, nos fins de fevereiro, hum escravo de nome José, nação Moçambique, baixo, bem parecido, sem barba, official de marceneiro: há certeza de que veio para esta cidade, aonde foi comprado ladino, e há indicios que está acoutado, sobre o que está se em diligencias de descobrir alguma cousa para se dar humas calças a tão habilidosas pessoas. Roga-se a quem do mesmo souber de avisar na rua de S. Pedro n. 60, que receberá boas alviçaras.",,,,,,,,,,,,,,,,
254,Jornal do Commercio,102,4,http://memoria.bn.br/DocReader/docreader.aspx?bib=364568_03&pasta=ano%20184&pesq=,16-Apr-1840,fuga,procurando serviço,1,,,,,,Miguel,Cabinda,M,19,preto,escravo,"Rua dos Ourives, 55",,"Fugio, em julho do anno proximo passado, hum escravo de nação Cabinda, de idade 19 para 20 annos, por nome Miguel, de estatura regular, com signaes de bexigas na cara; dizem que costuma vender peixe em canôa nas praias desde o Sacco do Alferes até a Prainha. Quem o apanhar e o conduzir á casa n. 55 da rua dos Ourives, receberá 50$000 rs. de gratificação.",,,,,,,,,,,,,,,,
255,Jornal do Commercio,102,4,http://memoria.bn.br/DocReader/docreader.aspx?bib=364568_03&pasta=ano%20184&pesq=,16-Apr-1840,venda ,oferecendo serviço,1,,,,,charuteiro,,,M,,,escravos,"Rua do Carmo, 4",,"VENDEM-SE dous escravos perfeitos officiaes de fazer charutos, e hum delles sabe também cozinhar, e não tem vicios nem molestias; na rua do Carmo n.4.",,,,,,,,,,,,,,,,
256,Jornal do Commercio,102,4,http://memoria.bn.br/DocReader/docreader.aspx?bib=364568_03&pasta=ano%20184&pesq=,16-Apr-1840,venda,oferecendo serviço,1,200,,,,arraes de barco,,,M,25,preto de nação,escravo,"Rua do Lavradio, 23",,"VENDE-SE hum preto peça, de 25 annos, he de nação, bom arraes de barco, marinheiro e pescador: he de exemplar conducta e se dá muito em conta: na rua do Lavradio n. 23.",,,,,,,,,,,,,,,,
257,Jornal do Commercio,102,4,http://memoria.bn.br/DocReader/docreader.aspx?bib=364568_03&pasta=ano%20184&pesq=,16-Apr-1840,venda ,oferecendo serviço,1,,,,,,,,M,,preto,escravo,"Rua do Lavradio, 23",,"VENDE-SE por 200$ réis, hum bom preto de muito boa conducta; na rua do Lavradio n. 23.",,,,,,,,,,,,,,,,
258,Jornal do Commercio,102,4,http://memoria.bn.br/DocReader/docreader.aspx?bib=364568_03&pasta=ano%20184&pesq=,16-Apr-1840,venda ,oferecendo serviço,1,,,,,costureira,,,F,15,preta de nação,escrava,"Rua do Parto, 102",,"VENDE-SE huma mocamba recolhida, de 15 annos, de nação, perfeita costureira, a qual não se duvida dar a contento para casa de família; na rua do Parto n. 102.",,,,,,,,,,,,,,,,
259,Jornal do Commercio,102,4,http://memoria.bn.br/DocReader/docreader.aspx?bib=364568_03&pasta=ano%20184&pesq=,16-Apr-1840,fuga,procurando serviço,1,,,,,,Benectito,Mina,M,30,preto,escravo,"Rua de São Pedro, 176",,"Fugio, no dia 14 do corrente, hum preto por nome Benectito, de nação Mina, idade 30 annos pouco mais ou menos, com os signaes seguintes: huma cicatriz no pescoço, huma perna mais grossa que a outra, e as costas todas feridas; levou vestido calças de castor com listas largas de côr, e camisa de morim: roga-se portanto aos Srs. capitães de navios bajão de lhe não dar passagem para a Bahia, pois lá resisio muito tempo. Qualquer pessoa que o apprehender queira levá-lo á rua de S. Pedro n. 176, que será bem recompensado.",,,,,,,,,,,,,,,,
260,Jornal do Commercio,102,4,http://memoria.bn.br/DocReader/docreader.aspx?bib=364568_03&pasta=ano%20184&pesq=,16-Apr-1840,aluguel,oferecendo serviço,1,,,,,cozinheiro,,,M,,preto,,"Arco do Telles, 2",,"ALUGA-SE hum bom preto cozinheiro de forno e fogão, no Arco do Telles n. 2.",,,,,,,,,,,,,,,,
261,Jornal do Commercio,102,4,http://memoria.bn.br/DocReader/docreader.aspx?bib=364568_03&pasta=ano%20184&pesq=,16-Apr-1840,venda ,oferecendo serviço,1,,,,,,,,M,,preto,,"Rua Direita, 123",,"VENDE-SE hum robusto preto; na rua Direita n. 123, loja.",,,,,,,,,,,,,,,,
262,Jornal do Commercio,102,4,http://memoria.bn.br/DocReader/docreader.aspx?bib=364568_03&pasta=ano%20184&pesq=,16-Apr-1840,venda,procurando serviço,>1,,,,,pedreiro; forneiro,,,M,,preto,,"Rua do Hospício, 173",,"PRECISA-SE de pretos padeiros e de hum forneiro, na rua do Hospício n. 173.",,,,,,,,,,,,,,,,
263,Jornal do Commercio,102,4,http://memoria.bn.br/DocReader/docreader.aspx?bib=364568_03&pasta=ano%20184&pesq=,16-Apr-1840,venda,procurando serviço,1,,,,,,,,M,,preto,,"Rua do Hospício, 173",,"PRECISA-SE de pretos padeiros e de hum forneiro, na rua do Hospício n. 173.",,,,,,,,,,,,,,,,
264,Jornal do Commercio,103,3,http://memoria.bn.br/DocReader/364568_03/411,17-Apr-1840,venda ,oferecendo serviço,1,,,,,engomadeira,,,F,,parda,escrava,"Rua do Ouvidor
, 79",,"VENDE-SE huma parda ainda moça, muito habil para todo o serviço de huma casa, que engomma e faz huma camisa com perfeição, affiançando-se não ter vicios nem molestias; na rua do Ouvidor, loja de louça, n. 79.",,,,,,,,,,,,,,,,
265,Jornal do Commercio,103,3,http://memoria.bn.br/DocReader/364568_03/411,17-Apr-1840,aluguel,oferecendo serviço,1,,,,,"lavadeira, engomadeira, costureira",,,F,19,preta,escrava,"Rua do Rosário, 107",,"ALUGA-SE huma preta de 19 annos, mocamba recolhida, que cose e corta perfeitamente, e também lava e engomma regular; na rua do Rosário n. 107.",,,,,,,,,,,,,,,,
266,Jornal do Commercio,103,3,http://memoria.bn.br/DocReader/docreader.aspx?bib=364568_03&pasta=ano%20184&pesq=,17-Apr-1840,venda ,oferecendo serviço,1,,,,,serviço de casa,,,F,,preta,escrava,"Rua do Rosário, 58, 2º andar",,"VENDE-SE, na rua do Rosário n. 58, 2º andar, huma negrinha propria para casa de família, por ser bem morigerada, a qual cose, engomma, e não tem vícios alguns.",,,,,,,,,,,,,,,,
267,Jornal do Commercio,103,3,http://memoria.bn.br/DocReader/docreader.aspx?bib=364568_03&pasta=ano%20184&pesq=,17-Apr-1840,venda ,oferecendo serviço,1,,,,,,,,F,,preta,escrava,"Rua da Valla, 89",,"VENDE-SE na rua da Valla n. 89, huma preta com habilidades, por commodo preço; e hum preto cozinheiro, de meia idade.",,,,,,,,,,,,,,,,
268,Jornal do Commercio,103,3,http://memoria.bn.br/DocReader/docreader.aspx?bib=364568_03&pasta=ano%20184&pesq=,17-Apr-1840,venda ,oferecendo serviço,1,,,,,cozinheiro,,,M,,preto,escravo,"Rua da Valla, 89",,"VENDE-SE na rua da Valla n. 89, huma preta com habilidades, por commodo preço; e hum preto cozinheiro, de meia idade.",,,,,,,,,,,,,,,,
269,Jornal do Commercio,103,4,http://memoria.bn.br/DocReader/364568_03/412,17-Apr-1840,venda/aluguel,procurando serviço,>1,,,,,padeiro; forneiro,,,M,,preto,,"Rua do Hospício, 173",,"PRECISA-SE de pretos padeiros e de hum forneiro, na rua do Hospício n. 173.
",,,,,,,,,,,,,,,,
270,Jornal do Commercio,103,4,http://memoria.bn.br/DocReader/docreader.aspx?bib=364568_03&pasta=ano%20184&pesq=,17-Apr-1840,venda/aluguel,procurando serviço,1,,,,,,,,M,,preto,,"Rua do Hospício, 173",,"PRECISA-SE de pretos padeiros e de hum forneiro, na rua do Hospício n. 173.
",,,,,,,,,,,,,,,,
271,Jornal do Commercio,104,3,http://memoria.bn.br/DocReader/364568_03/415,19-Apr-1840,aluguel,oferecendo serviço,1,,,,,serrador,,,M,,preto,,Rua do Sabão 9,,"ALUGÃO-SE tres pretos, sendo hum bom serrador, e os outros para todo o serviço de casa; tambem se aluga huma preta boa lavadeira: na rua do Sabão n.9.",,,,,,,,,,,,,,,,
272,Jornal do Commercio,104,3,http://memoria.bn.br/DocReader/364568_03/415,19-Apr-1840,aluguel,oferecendo serviço,1,,,,,serviço de casa,,,F,,preta,,Rua do Sabão n9,,"ALUGÃO-SE tres pretos, sendo hum bom serrador, e os outros para todo o serviço de casa; tambem se aluga huma preta boa lavadeira: na rua do Sabão n.9.",,,,,,,,,,,,,,,,
273,Jornal do Commercio,104,3,http://memoria.bn.br/DocReader/364568_03/415,19-Apr-1840,aluguel,oferecendo serviço,1,,,,,serviço de casa,,,F,,preta,,Rua do Sabão n9,,"ALUGÃO-SE tres pretos, sendo hum bom serrador, e os outros para todo o serviço de casa; tambem se aluga huma preta boa lavadeira: na rua do Sabão n.9.",,,,,,,,,,,,,,,,
274,Jornal do Commercio,104,3,http://memoria.bn.br/DocReader/364568_03/415,19-Apr-1840,aluguel,oferecendo serviço,1,,,,,cozinheiro,,,M,,preto,,"Rua do Lavradio, 53",,"ALUGA-SE hum preto cozinheiro; na rua do Lavradio, nas casas velhas, defronte da Relação, n. 53.",,,,,,,,,,,,,,,,
275,Jornal do Commercio,104,3,http://memoria.bn.br/DocReader/364568_03/415,19-Apr-1840,venda ,oferecendo serviço,1,,,,,cozinheiro,,Moçambique,M,,preto,escravo,"Praia dos Mineiros, 41 A",,"VENDE-SE hum escravo de nação Moçambique, com hum pequeno defeito na mão esquerda; he bom cozinheiro e dá-se em conta: na praia dos Mineiros n. 41 A.",,,,,,,,,,,,,,,,
276,Jornal do Commercio,104,3,http://memoria.bn.br/DocReader/364568_03/415,19-Apr-1840,venda ,oferecendo serviço,1,,,,,,,,F,14,parda,escrava,"Rua de São Pedro, 91",,"VENDEM-SE 27 caixas proprias para assucar, despejadas de café, que estão no trapiche do Cleto; e huma pardinha muito clara, de 14 annos de idade, optima para mimo: na rua de S. Pedro n. 91.",,,,,,,,,,,,,,,,
277,Jornal do Commercio,104,4,http://memoria.bn.br/DocReader/364568_03/416,19-Apr-1840,venda ,oferecendo serviço,1,,,,,"lavadeira, cozinheira e engomadeira",,,F,,preta,escrava,"Rua formosa, 44",,"VENDE-SE, na rua formosa n. 44, huma preta com hum filho de idade de 7 annos, a qual lava, engomma e cozinha.",,,,,,,,,,,,,,,,
278,Jornal do Commercio,104,4,http://memoria.bn.br/DocReader/364568_03/416,19-Apr-1840,venda ,oferecendo serviço,1,,,,,costureira,,,F,16,parda,escrava,"Campo da Honra, , 22",,"VENDE-SE ou troca-se huma pardinha escura de 16 a 17 annos, sabendo costurar, e todo o mais serviço de huma casa de família, por hum molecote agil para todo o serviço: a pessoa que agradar dirija-se ao Campo da Hora, casa n. 22, para fixar o contracto.",,,,,,,,,,,,,,,,
279,Jornal do Commercio,104,4,http://memoria.bn.br/DocReader/364568_03/416,19-Apr-1840,fuga,procurando serviço,1,,,,,,João,Cabinda,M,14,preto,escravo,"Rua da Cadêa, 107",,"Fugio, na noite do dia 15 do corrente mez, da rua da Cadêa n. 107, hum moleque de nação Cabinda, idade de 14 annos pouco mais ou menos, baixo, reforçado, meio fulo, rosto largo, por nome João; levou calças de panninho azul, camisa de riscado azul e branco, bastante suja, e hum cobertor de lã cinzento: quem o apprehender e levar á casa do número supra receberá boas alviçaras.",,,,,,,,,,,,,,,,
280,Jornal do Commercio,104,4,http://memoria.bn.br/DocReader/364568_03/416,19-Apr-1840,venda/aluguel,procurando serviço,2,,,,,marinheiro,,,M,,preto,,"Rua da Quitanda, 112",,"NA RUA da Quitanda n. 112, ha dous pretos marinheiros para se arrumarem.
",,,,,,,,,,,,,,,,
281,Jornal do Commercio,104,4,http://memoria.bn.br/DocReader/364568_03/416,19-Apr-1840,"aluguel
",procurando serviço,1,,,,,fazendeiro,,,M,,preto,,"Rua de São Pedro da Cidade Nova, 86",,"PRECISA-SE alugar, na rua de S. Pedro da Cidade Nova n. 86, hum preto para andar com fazendas vendendo; quem o tiver póde dirigir-se ao numero acima.",,,,,,,,,,,,,,,,
282,Jornal do Commercio,104,4,http://memoria.bn.br/DocReader/364568_03/416,19-Apr-1840,venda ,oferecendo serviço,1,,,,,costureira,,,F,18,preta de nação,escrava,"Rua do Parto, 102",,"VENDE-SE huma mocamba de nação, de 18 annos, de elegante figura, a qual cose e corta toda a qualidade de costura, engomma perfeitamente, cozinha, ensaboa, pentêa e prega huma senhora, e só se vende para casa particular: o motivo da venda he por se precisar comprar huma ama de leite, e o seu ultimo preço he de 800$000 réis; na rua do Parto, n. 102.",,,,,,,,,,,,,,,,
283,Jornal do Commercio,104,4,http://memoria.bn.br/DocReader/364568_03/416,19-Apr-1840,aluguel,oferecendo serviço,1,,,,,"cozinheira, lavadeira, engomadeira",,,M,,,escrava,"Rua Nova do Ouvidor, 16",,"ALUGA-SE hum escravo que cozinha, lava e engomma perfeitamente; na rua Nova do Ouvidor n. 16.",,,,,,,,,,,,,,,,
284,Jornal do Commercio,104,4,http://memoria.bn.br/DocReader/364568_03/416,19-Apr-1840,fuga,procurando serviço,1,,,,,,Vicente,,M,24,,escravo,"Rua do Conde, 55",,"Pagar-se-há o trabalho de quem pegar, e levar á rua do Conde n. 55, hum escravo de nome Vicente, de 24 annos de idade, pardo escuro, com cabello de preto, secco, de mediana estatura, e com pouca barba, que desappareceu hontem 16 do corrente, indo vestido com calças e camisa de riscado azul.",,,,,,,,,,,,,,,,
285,Jornal do Commercio,104,4,http://memoria.bn.br/DocReader/364568_03/416,19-Apr-1840,venda/aluguel,procurando serviço,>1,,,,,"padeiro, forneiro",,,M,,preto,,"Rua do Hospício, 173",,"PRECISA-SE de pretos padeiros e de hum forneiro, na rua do Hospício n. 173.",,,,,,,,,,,,,,,,
286,Jornal do Commercio,104,4,http://memoria.bn.br/DocReader/364568_03/416,19-Apr-1840,venda/aluguel,procurando serviço,1,,,,,,,,M,,,,"Rua do Hospício, 173",,"PRECISA-SE de pretos padeiros e de hum forneiro, na rua do Hospício n. 173.",,,,,,,,,,,,,,,,
287,Jornal do Commercio,105,3,http://memoria.bn.br/DocReader/364568_03/419,22-Apr-1840,venda ,oferecendo serviço,1,,,Frederico Guilherme,M,,,,M/F,,,escravo,"Rua do Ouvidor, 84",,"FREDERICO GUILHERME faz leilão, hoje 4 feira, ás 11 horas, na sua casa, rua do Ouvidor n. 84, de huma grande porção de escavos de ambos os sexos, ultimamente chegados de fóra, entre os quaes ha 8 robustos pretos de roça, 2 lindos moleques, huma negrinha, todos pertencentes ao mesmo dono, os quaes serão vendidos infallivelmente a quem mais lançar, sem reserva de preço, com condição de perfeita saude e fiança de boas vendas. Na mesma occasião vender-se-ha huma diversidade de escravos, entre os quaes ha cozinheiros, alfaiates, boleeiros, etc.; lavadeiras, engommadeiras, mocambas, e muito outros, os quaes serão vendidos com as mesmas condições.",,,,,,,,,,,,,,,,
288,Jornal do Commercio,105,4,http://memoria.bn.br/DocReader/364568_03/420,22-Apr-1840,aluguel,procurando serviço,1,,,,,costureira,,,F,,preta,,"Rua do Catete, 132",,PRECISA-SE alugar huma preta sabendo coser e o mais arranjo de huma casa de pouca família; na rua do Catete n. 132.,,,,,,,,,,,,,,,,
289,Jornal do Commercio,105,4,http://memoria.bn.br/DocReader/364568_03/420,22-Apr-1840,venda ,oferecendo serviço,1,,,,,cozinheiro,,,M,,preto,escravo,"Rua da Alfândega, 64",,"VENDE-SE, na rua da Alfândega n. 64, hum preto muito bom cozinheiro.",,,,,,,,,,,,,,,,
290,Jornal do Commercio,105,4,http://memoria.bn.br/DocReader/DocReader.aspx?bib=364568_03&PagFis=425,22-Apr-1840,venda ,oferecendo serviço,1,,,,,"engomadeira, costureira",,,F,,preta,escrava,"Rua da Conceição, 15",,"VENDE-SE huma preta bem reforçada, perfeita engommadeira, lava, cozinha muito bem, e cose alinhavado; na rua da Conceição n. 15.",,,,,,,,,,,,,,,,
291,Jornal do Commercio,105,4,http://memoria.bn.br/DocReader/DocReader.aspx?bib=364568_03&PagFis=425,22-Apr-1840,venda ,oferecendo serviço,1,,,,,,,,F,5,preta,escrava,Rua da Rainha,,"VENDE-SE huma crioulinha de 5 para 6 annos d'dade, por commodo preço; a quem a pretender comprar dirija-se á Cidade de Nitherohy, na rua da Rainha, esquina da rua das Chagas.",,,,,,,,,,,,,,,,
292,Jornal do Commercio,105,4,http://memoria.bn.br/DocReader/DocReader.aspx?bib=364568_03&PagFis=425,22-Apr-1840,venda ,oferecendo serviço,1,,,,,"engomadeira, lavadeira, cozinheira, costureira",,,F,,preta,escrava,"Porto da Ilha das Cobras, 5",,"VENDE-SE huma preta que sabe coser, engommar, lavar, e cozinhar; também veste e prega huma senhora: no porto da Ilha das Cobras, n. 5.",,,,,,,,,,,,,,,,
293,Jornal do Commercio,105,4,http://memoria.bn.br/DocReader/DocReader.aspx?bib=364568_03&PagFis=425,22-Apr-1840,venda ,oferecendo serviço,1,,,,,"engomadeira, lavadeira, cozinheira",,,F,,preta,escrava,"Rua da Cadêa, n 68",,"VENDE-SE huma preta sabendo lavar, engommar e cozinhar perfeitamente; na rua da Cadêa, n 68.",,,,,,,,,,,,,,,,
294,Jornal do Commercio,105,4,http://memoria.bn.br/DocReader/DocReader.aspx?bib=364568_03&PagFis=425,22-Apr-1840,venda ,oferecendo serviço,1,,,,,cozinheiro,,,M,,preto,escravo,"Rua de São José, 15, sobrado",,"VENDE-SE hum preto perito cozinheiro de fogão e forno, e de algumas massas, o qual se dá a contento sendo para casa conhecida; na rua de S. José n. 15, sobrado.",,,,,,,,,,,,,,,,
295,Jornal do Commercio,105,4,http://memoria.bn.br/DocReader/DocReader.aspx?bib=364568_03&PagFis=425,22-Apr-1840,venda ,oferecendo serviço,1,,,,,"lavadeira, cozinheira, engomadeira, costureira",,,F,20,preta,escrava,"Rua Formoza, 13",,"VENDE-SE, na rua Formoza, n. 13, huma bonita preta de 20 annos d'idade, sabendo lavar, engommar, coser e cozinhar, levando consigo hum filho de 6 annos de idade: na mesma casa se acharão moleques de 16 a 20 annos também para se vender.",,,,,,,,,,,,,,,,
296,Jornal do Commercio,105,4,http://memoria.bn.br/DocReader/DocReader.aspx?bib=364568_03&PagFis=425,22-Apr-1840,compra,oferecendo serviço,1,,,,,"engomadeira, cozinheira, costureira",,,F,,preta,escrava,"Rua do Rosário, 70",,"Compra-se huma preta mocamba recolhida, que saiba bem coser, engommar e cozinhar, sem vícios ou moléstias, porém exige-se de casa particular: na rua do Rosário, n. 70.",,,,,,,,,,,,,,,,
297,Jornal do Commercio,105,4,http://memoria.bn.br/DocReader/DocReader.aspx?bib=364568_03&PagFis=425,22-Apr-1840,venda/aluguel,procurando serviço,1,,,,,criada,,,F,,preta de nação,,"Largo d'Ajuda, 11",,"PRECISA-SE de huma criada para acompanhar huma família que se retira para os Estados Unidos, não importa de qual nação fôr, nem sendo casada, no caso que não tenha filhos. Deve-se affiançar a sua conducta, e dirigir-se ao largo d' Ajuda, n. 11.",,,,,,,,,,,,,,,,
298,Jornal do Commercio,105,4,http://memoria.bn.br/DocReader/DocReader.aspx?bib=364568_03&PagFis=425,22-Apr-1840,venda ,oferecendo serviço,1,,,,,,,,F,,preta,escrava,"Rua dos Latoeiros, 79 A",,"VENDE-SE huma boa mocamba, de boa figura e prendada; huma preta moça, reforçada, cose, engomma, cozinha e lava; huma dita boa lavadeira e quitandeira; huma negrinha que já cose muito bem; e hum preto alfaiate de boa conducta; Na rua dos Latoeiros n. 79 A.",,,,,,,,,,,,,,,,
299,Jornal do Commercio,105,4,http://memoria.bn.br/DocReader/DocReader.aspx?bib=364568_03&PagFis=425,22-Apr-1840,venda ,oferecendo serviço,1,,,,,engomadeira,,,F,,preta,escrava,"Rua dos Latoeiros, 79 A",,"VENDE-SE huma boa mocamba, de boa figura e prendada; huma preta moça, reforçada, cose, engomma, cozinha e lava; huma dita boa lavadeira e quitandeira; huma negrinha que já cose muito bem; e hum preto alfaiate de boa conducta; Na rua dos Latoeiros n. 79 A.",,,,,,,,,,,,,,,,
300,Jornal do Commercio,105,4,http://memoria.bn.br/DocReader/DocReader.aspx?bib=364568_03&PagFis=425,22-Apr-1840,venda ,oferecendo serviço,1,,,,,"lavandeira, quitandeira, costureira",,,F,,preta,escrava,"Rua dos Latoeiros, 79 A",,"VENDE-SE huma boa mocamba, de boa figura e prendada; huma preta moça, reforçada, cose, engomma, cozinha e lava; huma dita boa lavadeira e quitandeira; huma negrinha que já cose muito bem; e hum preto alfaiate de boa conducta; Na rua dos Latoeiros n. 79 A.",,,,,,,,,,,,,,,,
301,Jornal do Commercio,105,4,http://memoria.bn.br/DocReader/DocReader.aspx?bib=364568_03&PagFis=425,22-Apr-1840,venda ,oferecendo serviço,1,,,,,,,,F,,preta,escrava,"Rua dos Latoeiros, 79 A",,"VENDE-SE huma boa mocamba, de boa figura e prendada; huma preta moça, reforçada, cose, engomma, cozinha e lava; huma dita boa lavadeira e quitandeira; huma negrinha que já cose muito bem; e hum preto alfaiate de boa conducta; Na rua dos Latoeiros n. 79 A.",,,,,,,,,,,,,,,,
