Sort,Source,Edition,Page,URL,Pub Date,Ad Type,Seek/Offer,Number Sought/Offered,Ad Price Amt,Ad Price Period,Ad Placer Name,Ad Placer Sex,Advertised Occupations,Slave Name,Slave Origin,Slave Sex,Slave Age,Slave Color,Slave Status,Location,Location City,Ad Transcription,OBS,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
130,Jornal do Commercio,126,4,http://memoria.bn.br/docreader/364568_03/496,11-May-1840,aluguel,procurando serviço,1,,,,,,,,M,,preto,escravo,"Rua da Quitanda, 12",,PRECISA-SE alugar hum preto ou moleque para todo o serviço : na rua da Quitanda n. 12.,,,,,,,,,,,,,,,,
131,Jornal do Commercio,126,4,http://memoria.bn.br/docreader/364568_03/496,11-May-1840,venda,oferecendo serviço,1,,,,,oficial de carpinteiro,,,M,,,escravo,"Praia da Saúde, 37",,"VENDEM-SE, na praia da Saude n. 37, dous escravos, hum perito official de carpinteiro de toda a obra, até de caixilhos, e outro perito official de pedreiro de toda obra; todos dous se affianção não terem vicios nem molestias de qualidade alguma.",,,,,,,,,,,,,,,,
132,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,venda,oferecendo serviço,>1,,,Frederico Guilherme,M,roceiro,,,F/M,,,escravo/escrava,"Rua do Ouvidor, 84",,"FREDERICO GUILHERME fará leilão, no dia quarta feira, na sua casa, rua do Ouvidor, n. 84, de huma grande porção de escravos de ambos os sexos, com varios officios e de roça, moleques e negrinhas, que serão vendidos, como de costume, com condição de perfeita saude e fiança de boas vendas.",,,,,,,,,,,,,,,,
133,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,venda,oferecendo serviço,>1,,,Frederico Guilherme,M,,,,F/M,,,escravo/escrava,"Rua do Ouvidor, 84",,"FREDERICO GUILHERME fará leilão acima indicado, na sua casa, rua do Ouvidor n. 84, no dia quinta feira 14 do corrente, conforme o inventario coustando de escravos, tratastes, roupas, etc, etc. ",,,,,,,,,,,,,,,,
134,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,aluguel,oferecendo serviço,1,,,,,ama de leite,,,F,,,escrava,"Beco dos Cachorros, 44",,"ALUGA-SE, no beco dos Cachorros n. 44, para casa capaz, huma ama de muito bom leite do primeiro parto, sem cria, a qual he bastante carinhosa para crianças.",,,,,,,,,,,,,,,,
135,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,aluguel,oferecendo serviço,1,,,,,"engomadeira, lavadeira, cozinheira",,,F,,preta,escrava,"Campo de Santa Anna, lado do Museo, n S",,"ALUGA-SE huma preta que engomma bem, lava e cozinha; no Campo, lado do Museo, n. S.",,,,,,,,,,,,,,,,
136,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,fuga,,1,,,,,,João,,M,20,,escravo,Porto de Caxias,,"Fugio, no dia 12 de março do corrente anno, da tropa de José Curly (morador em Cantagallo) , estando arranchado no lugar chamado o collegio , hum escravo de nome joão, estatura baixa, idade 20 annos pouco mais ou menos, com signaes de bexigas, outro signal na testa, e falta de huma unha na mão esquerda: quem do mesmo tiver noticia e o apprehender, póde entrega-lo ao Sr. Candido José Rodrigues Torres, no Porto das Caixas, que será bem gratificado.",,,,,,,,,,,,,,,,
137,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,fuga,,1,,,,,,,,M,,preto,escravo,"Rua Nova de São Francisco da Prainha, 26",,"DESAPARECEU, no dia 9 do corrente, hum preto de ganho com hum baú de madeira chapeado, vindo pela rua dos Ourives ao Largo da Santa Rita, pelas 6 horas da tarde, levando dentro huma porção de dinheiro em cobre 3$000 rs. em papel, hum rosario d'ouro e alguma roupa de Sra. : roga-se a quem souber, de participar na rua Nova de S. Francisco da Prainha n. 26, que receberá alviçaras.",,,,,,,,,,,,,,,,
138,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,venda,oferecendo serviço,1,,,,,mocamba,,,F,,preta,escrava,"Rua da Cadeia, 54",,"VENDE-SE huma preta mocamba, de bonita vista, e só para fóra da provincia ; na rua da Cadêa, sobrado n. 54.",,,,,,,,,,,,,,,,
139,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,venda,oferecendo serviço,1,,,,,costureiro,,,M,,preto,escravo,"Rua da Vala, 91",,"VENDE-SE na rua da Valla n. 91, hum preto perfeito para official de carpinteiro, e hum dito asfaiate.",,,,,,,,,,,,,,,,
140,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,venda,oferecendo serviço,1,,,,,,,,F,,preta,escrava,"Rua da Vala, 89",,"VENDE-SE, na rua da Valla n. 89, huma peta rapariga com habilidades, e hum preto canoeiro e pescador. ",,,,,,,,,,,,,,,,
141,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,venda,oferecendo serviço,1,,,,,"canoeiro, pescador",,,M,,preto,escravo,"Rua da Vala, 89",,"VENDE-SE, na rua da Valla n. 89, huma peta rapariga com habilidades, e hum preto canoeiro e pescador. ",,,,,,,,,,,,,,,,
142,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,venda,oferecendo serviço,1,,,,,"padeiro, forneiro",,,M,,preto,escravo,"Rua do Catete, 199",,"VENDE-SE hum preto padeiro e forneiro, na rua do Catete n. 199.",,,,,,,,,,,,,,,,
143,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,venda,oferecendo serviço,1,,,,,,,,F,,preta,escrava,"Rua do Sabão, 67",,"ALUGA-SE huma preta, na rua do Sabão n. 67.",,,,,,,,,,,,,,,,
144,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,venda,oferecendo serviço,1,,,,,,,,M,15-16,,escravo,"Engenho Velho, 97",,"VENDE-SE hum moleque de 15 para 16 annos, proprio para todo o serviço : quem o pretender dirija-se a casa de correcção para o ver, e para ajustar ao Engenho Velho n. 97, em casa de Joaquim Antonio de Azevedo. ",,,,,,,,,,,,,,,,
145,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,fuga,,1,,,,,,Joaquina,Cassange,F,25,fula,escrava,"Rua da Quitanda, 13",,"Fugio, no dia 11 do corrente, huma escrava de nome Joaquina, de nação Cassange, idade de 25 annos, baixa, fula, seblante arrongante, cheio do corpo, levando hum vestido azul, camisa de algodão americano e lenço de xadrez roxo: quem a pegar e levar a rua da Quitanda n. 13, será bem gratificado.",,,,,,,,,,,,,,,,
146,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,fuga,,1,,,,,costureiro,Gabriel,,F,,pardo,escrava,"Rua de Santa Luzia, 54",,"FUGIO, na noite 9 do corrente, da rua de Santa Luzia n. 54, a José Augusto da Rocha Lima, hum escravo pardo po nome Gabriel, de estatura ordinaria, com officio de alfaiate, e costuma institular-se forro: quem o levar ao numero acima será bem gratificado, e ainda mais se o recolher á casa da Correcção",,,,,,,,,,,,,,,,
147,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,aluguel,oferecendo serviço,1,,,,,,,,M,,preto,escravo,"Rua de São Pedro Cidade Nova, 86",,PRECISA-SE alugar hum preto para andar com hum taboleiro de fazendas na rua : quem o tiver e quizer alugar dirija-se á rua de S. Pedro da Cidade Nova n. 86.,,,,,,,,,,,,,,,,
148,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,compra,procurando serviço,1,,,,,cozinheiro,,,M,,preto,escravo,"Rua da Misericórdia, 89",,"PRECISA-SE, na rua da Misericórdia n. 89, de hum preto que seja bom cozinheiro, e proprio para o serviço de huma casa.",,,,,,,,,,,,,,,,
149,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,venda,oferecendo serviço,1,,,,,marinheiro,,,M,,,escravo,"Rua do Sabão, 11",,"VENDE-SE hum escravo bom marinheiro, excepto de governo ; e huma escrava perfeita lavadeira, são moços e vistosos : na rua do Sabão n. 11.",,,,,,,,,,,,,,,,
150,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,venda,oferecendo serviço,1,,,,,lavadeira,,,F,,,escrava,"Rua do Sabão, 11",,"VENDE-SE hum escravo bom marinheiro, excepto de governo ; e huma escrava perfeita lavadeira, são moços e vistosos : na rua do Sabão n. 11.",,,,,,,,,,,,,,,,
151,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,aluguel,oferecendo serviço,1,,,,,,,,F,18-20,,escrava,"Rua dos Pescadores, 91",,"VENDE-SE hum moleque de 18 a 20 annos, rica peça para o que quizerem applicar : e huma moleca de 11 a 12 annos , muito linda; na rua dos Pescadores n. 91.",,,,,,,,,,,,,,,,
152,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,aluguel,oferecendo serviço,1,,,,,,,,F,12/11/20 0:00,,escrava,"Rua dos Pescadores, 91",,"VENDE-SE hum moleque de 18 a 20 anno, rica peça para o que quizerem applicar : e huma moleca de 11 a 12 annos , muito linda; na rua dos Pescadores n. 91.",,,,,,,,,,,,,,,,
153,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,compra,procurando serviço,>1,,,,,"roceiro, mocamba",,,F/M,,,escravo/escrava,"Rua dos Latoeiros, 79",,"COMPRÃO-SE escravos de roça, e mocambas prendadas: na rua dos Latoeiros n. 79 A.",,,,,,,,,,,,,,,,
154,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,venda,oferecendo serviço,1,,,,,,,,F,16-18,preta,escrava,"Rua de São Pedro Cidade Nova, 20",,"VENDE-SE huma preta robusta e sadia, de 16 a 18 annos de idade, de bonita figura e propria para qualquer serviço: na rua de S. Pedro da Cidade Nova n. 20 se dirá quem a tem.",,,,,,,,,,,,,,,,
155,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,venda,oferecendo serviço,1,,,,,"cozinheiro, roceiro",,,M,,preto,escravo,"Rua Direita, 28",,"VENDE-SE hum bom preto cozinheiro, que entende de roça, moço, visto e reforçado, com a condição de ser para fóra da provincia : na rua Direita, n. 28.",,,,,,,,,,,,,,,,
156,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,aluguel,procurando serviço,1,8$000,,,,cozinheira,,,F,,preta,escrava,"Rua dos Latoeiros, 17",,"PRECISA-SE alugar huma preta para o serviço de portas a dentro, e que saiba cozinhar, não excedendo de 8$ rs. : na rua dos Latoeiros, n. 17.",,,,,,,,,,,,,,,,
157,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,venda,oferecendo serviço,1,,,,,"mocamba, costureira, cozinheira, engomadeira",,,F,14,,escrava,"Rua do Parto, 102",,"VENDE-SE huma mocamba de 14 annos, de bonita figura, de nação, a qual cose perfeitamente, tanto camisas como vestidos, cozinha muito bem, engomma e faz todo o serviço de huma agil mocamba ; na rua do Porto n. 102.",,,,,,,,,,,,,,,,
158,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,venda,oferecendo serviço,1,,,,,"carroceiro, tratador de animais",,nação,M,,,escravo,"Rua do Parto, 102",,"VENDE-SE hum molecão, de nação, bonita figura, o qual sabe lidar com carroças, tratar bem de animaes, e todo o mais serviço: na rua do Parto, n. 102.",,,,,,,,,,,,,,,,
159,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,venda,oferecendo serviço,1,,,,,costureiro,,,M,,preto,escravo,"Rua de São Pedro, 91",,"VENDE-SE  hum pardo mestre pescador e remador, e hum preto perfeito alfaiate e costureiro de obras de senhora: este, porém, vende-se para fóra do Rio de Janeiro: na rua de S. Pedro, n. 91.",,,,,,,,,,,,,,,,
160,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,aluguel,oferecendo serviço,1,,,,,"ama de leite, lavadeira, engomadeira",,,F,,preta,escrava,"Rua do Rosário, 106",,"NA RUA do Rozario, n. 106, aluga-se huma preta ama de leite, sabendo lavar bem de sabão e barrela, engomma liso, e he muito carinhosa para crianças; na mesma casa se aluga hum cozinheiro de forno e fogão, e tambem sabe comprar, he muito fiel, e não tem vicios. ",,,,,,,,,,,,,,,,
161,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,aluguel,oferecendo serviço,1,,,,,cozinheiro,,,M,,preta,escravo,"Rua do Rosário, 106",,"NA RUA do Rozario, n. 106, aluga-se huma preta ama de leite, sabendo lavar bem de sabão e barrela, engomma liso, e he muito carinhosa para crianças; na mesma casa se aluga hum cozinheiro de forno e fogão, e tambem sabe comprar, he muito fiel, e não tem vicios. ",,,,,,,,,,,,,,,,
162,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,aluguel,oferecendo serviço,1,,,,,ama de leite,,,F,,preta,escrava,"Rua do Hospício, 272",,"ALUGA-SE huma boa ama de leite, na rua do Hospício n. 272: e tambem hum preto para todo o serviço ordinario.",,,,,,,,,,,,,,,,
163,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,aluguel,oferecendo serviço,1,,,,,ama de leite,,crioula,F,,,escrava,"Rua de São  Diogo, 35",,"ALUGA-SE huma boa ama de leite crioula, na rua de S. Diogo n. 35.",,,,,,,,,,,,,,,,
164,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,aluguel,oferecendo serviço,1,,,,,,,,F,,parda,escrava,"Rua dos Ciganos, 23",,"ALUGA-SE huma escrava parda para todo o serviço interno e externo, a qual o sabe com perfeição: na rua dos Ciganos n. 23.",,,,,,,,,,,,,,,,
165,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,fuga,,1,,,Antonio dos Santos,M,,José,Congo,M,,preto,escrava,"Rua Direita, 71",,"A QUEM fugio hum preto de nação Congo por nome José, baixo, com pequena falta de cabello, que diz ser escravo de Antonio dos Santos, morador na rua de Santa thereza : querendo delle ter noticias dirija-se á rua Direita n. 71.",,,,,,,,,,,,,,,,
166,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,aluguel,oferecendo serviço,2,,,,,"cozinheira, costureira, lavadeira, engomadeira",,,F,,preta,escrava,"Rua da Candelária, 57",,"ALUGA-SE, de porta a dentro, huma boa preta que sabe cozinhar, coser, lavar e engommar, tudo com perfeição, e faz o mais serviço de huma casa: adverte-se que tem hum filho de hum anno, e por isso se da mais em conta ; na rua da Candelâria n. 57.",,,,,,,,,,,,,,,,
167,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,aluguel,oferecendo serviço,1,10$000 ,month,,,,,,F,,preta,escrava,"Beco do Suspiro, 2",,"ALUGA-SE huma preta por 10$ rs. mensaes, pagos adiantados : no beco do Suspiro n. 2 , na Gamboa.",,,,,,,,,,,,,,,,
168,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,aluguel,procurando serviço,1,,,,,cozinheiro,,,M,,preto,escravo,"Rua do Sabão, 58",,"PRECISA-SE alugar hum preto para o serviço de casa, e que saiba cozinhar alguma coisa: dirigir-se a rua do Sabão n. 58.",,,,,,,,,,,,,,,,
169,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,venda,oferecendo serviço,2,,,,,pajens,,,M,12 e 13,,escravo,"Rua de São José, 47",,"VENDEM-SE, na rua de S. José n. 47, dous moleques, hum de 12 annos e outro de 13, proprio para pagens, ou para qualquer officio.",,,,,,,,,,,,,,,,
170,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,aluguel,oferecendo serviço,1,,,,,,,,M,,preto,escravo,"Rua da Quitanda, 12",,PRECISA-SE alugar hum preto ou moleque para todo o serviço : na rua da Quitanda n. 12.,,,,,,,,,,,,,,,,
171,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,venda,oferecendo serviço,1,,,,,oficial de carpinteiro,,,M,,preto,escravo,"Rua da Vala, 91",,"VENDE-SE na rua da Valla n. 91, hum preto perfeito para official de carpinteiro, e hum dito asfaiate.",,,,,,,,,,,,,,,,
172,Jornal do Commercio,127,4,http://memoria.bn.br/docreader/364568_03/500,12-May-1840,venda,oferecendo serviço,1,,,,,"pescador, remador",,,M,,pardo,escravo,"Rua de São Pedro, 91",,"VENDE-SE  hum pardo mestre pescador e remador, e hum preto perfeito alfaiate e costureiro de obras de senhora: este, porém, vende-se para fóra do Rio de Janeiro: na rua de S. Pedro, n. 91.",,,,,,,,,,,,,,,,
173,Jornal do Commercio,128,4,http://memoria.bn.br/docreader/364568_03/504,13-May-1840,venda,oferecendo serviço,>1,,,Frederico Guilherme,M,"tamanqueiro, cozinheiro, barbeiro, sangrador, lavadeiras, costureiras, engommadeiras, mocambas",,,F/M,,,escravo/escrava,"Rua do Ouvidor, 84",,"FREDERICO GUILHERME faz leilão hoje, ás 11 horas, na sua casa rua do Ouvidor n. 84, de huma grande porção de escravos de ambos os sexos, entre os quais ha hum preto perfeito official de tamanqueiro, pertence ao casal da Sr. D. Maria Josefa Guimarâes, subdita portugueza, tambem, por conta de diversos, de hum lindissimo moleque, hum preto perfeito de forno e fogão, hum dito bom barbeiro, sangrador, etc. , etc. : lavadeiras, costureiras, engommadeiras, mocambas, lindas negrinhas e moleques, etc. , os quaes serão arrematados a quem mais offerecer, com condição de perfeita saude e finça de boas vendas.",,,,,,,,,,,,,,,,
174,Jornal do Commercio,128,4,http://memoria.bn.br/docreader/364568_03/504,13-May-1840,venda,oferecendo serviço,>1,,,,,,,,F/M,,,escravo/escrava,,,"Jh Bouis fará leilão sexta-feira, de huma grande porção de escravos de ambos os sexos, com as condições de costume.",,,,,,,,,,,,,,,,
175,Jornal do Commercio,128,4,http://memoria.bn.br/docreader/364568_03/504,13-May-1840,aluguel,oferecendo serviço,1,,,,,ama de leite,,,F,,preta,escrava,"Rua dos Invalidos, 8",,"ALUGA-SE huma preta para ama de leite, na rua dos Invalidos n. 8. ",,,,,,,,,,,,,,,,
176,Jornal do Commercio,128,4,http://memoria.bn.br/docreader/364568_03/504,13-May-1840,venda,oferecendo serviço,1,,,,,,,,F,,preta,escrava,"Beco do Carmos, 6",,"VENDE-SE huma preta, no beco do Carmo n. 6.",,,,,,,,,,,,,,,,
177,Jornal do Commercio,128,4,http://memoria.bn.br/docreader/364568_03/504,13-May-1840,aluguel,oferecendo serviço,1,,,,,"serviços domésticos, ama de leite",,,F,,preta,escrava,"São Domingos, ao pé do Cragualá",Niterói,"ALUGA-SE, em S. Domingos, ao pé do Cragualá, essa de Cecilia Maria, huma boa preta de serviço de casa, com muito e bom leite de 15 dias.",,,,,,,,,,,,,,,,
178,Jornal do Commercio,128,4,http://memoria.bn.br/docreader/364568_03/504,13-May-1840,venda,procurando serviço,1,,,,,,,,F,3-4 ou 5,preta/ pardinha,escrava,"Rua do Ouvidor, 115",,"QUEM tiver para vender huma preta ou pardinha de 3 a 4 ou 5 annos, póde procurar na rua do Ouvidor n. 115.",,,,,,,,,,,,,,,,
179,Jornal do Commercio,128,4,http://memoria.bn.br/docreader/364568_03/504,13-May-1840,venda,oferecendo serviço,1,,,,,,,,M,,preto,escravo,"Rua dos Arcos, 5",,VENDE-SE hum preto na rua dos Arcos n. 5.,,,,,,,,,,,,,,,,
180,Jornal do Commercio,128,4,http://memoria.bn.br/docreader/364568_03/504,13-May-1840,venda,oferecendo serviço,1,,,,,"engomadeira, costureira, cozinheira, lavadeira",,,F,,preta,escrava,"Rua de São José, 77, 1º andar",,"VENDE-SE huma bonita preta perfeita engommadeira, tanto para homem quanto para senhora, sabendo coser, cozinhar de forno e fogão, e lavar de sabão e barrela: na rua de S. José n.77, 1º andar. ",,,,,,,,,,,,,,,,
181,Jornal do Commercio,128,4,http://memoria.bn.br/docreader/364568_03/504,13-May-1840,aluguel,oferecendo serviço,1,,,,,lavadeira,,,F,,preta,escrava,"Rua do Artesanal de Guerra, 16",,"ALUGA-SE huma preta boa lavadeira, sem vicios, a qual se affiança : na rua do Artesanal de Guerra n. 16.",,,,,,,,,,,,,,,,
182,Jornal do Commercio,128,4,http://memoria.bn.br/docreader/364568_03/504,13-May-1840,venda,oferecendo serviço,1,,,,,"costureira, lavadeira, engomadeira",,,F,18,preta,escrava,"Rua do Rosário, 107",,"VENDE-SE huma preta de 18 annos, que cose, lava e engomma : na rua do Rozario n. 107.",,,,,,,,,,,,,,,,
183,Jornal do Commercio,128,4,http://memoria.bn.br/docreader/364568_03/504,13-May-1840,fuga,,1,,,,,,Feticiana,Benguela,F,22,preta,escrava,"Rua da Cadeia, 44",,"FUGIO, no dia 6 do corrente, huma preta de nome feticiana, de nação Banguela, idade 22 annos, alta, com olhar torto, o dedo minimo na mão esquerda virado para dentro, e faltando-lhe hum dedo n'hum pé. Ella anda pelas ruas com hum taboleirinho com caixinhas dizendo que vende café, e foi vista no dia 10 do corrente na rua da Guarda Velha, e se protesta com todo rigor das leis contra a quem li-ver a coutada, o que se desconfia: quem a apresentar na rua da Cadea n. 44, receberá 20$ rs. de gratificação.",,,,,,,,,,,,,,,,
184,Jornal do Commercio,128,4,http://memoria.bn.br/docreader/364568_03/504,13-May-1840,aluguel,oferecendo serviço,1,,,,,"cozinheira, lavadeira, serviços domésticos",,,F,,preta,escrava,"Rua do Alcântara, 44",,"ALUGA-SE huma preta na Cidade Nova, rua do Alcantara n. 44, a qual he muito fiel, cozinha, lava, he boa compradeira, e faz o serviço ordinario de casa e fóra.",,,,,,,,,,,,,,,,
185,Jornal do Commercio,128,4,http://memoria.bn.br/docreader/364568_03/504,13-May-1840,venda,oferecendo serviço,1,,,,,oficial de padeiro,,,M,,preto,escravo,"Rua das Violas, 7",,"VENDEM-SE na rua das Violas n. 7, dous pretos, hum muito bom cozinheiro de forno e fogão, e outro bom official de padeiro.",,,,,,,,,,,,,,,,
186,Jornal do Commercio,128,4,http://memoria.bn.br/docreader/364568_03/504,13-May-1840,aluguel,procurando serviço,1,,,,,"lavadeira, engomadeira",,,F,,preta,escrava,"Praia de Botafogo, 38 ou Rua do Ouvidor, 63 ",,"PRECISA-SE alugar huma preta boa lavadeira e engommadeira: na praia do Botafogo n. 38, ou na rua do Ouvidor n. 63. A.M.",,,,,,,,,,,,,,,,
187,Jornal do Commercio,128,4,http://memoria.bn.br/docreader/364568_03/504,13-May-1840,aluguel,procurando serviço,1,,,,,,,,M,,preto,escravo,"Rua da Quitanda, 12",,PRECISA-SE alugar hum preto ou moleque para todo o serviço : na rua da Quitanda n. 12.,,,,,,,,,,,,,,,,
188,Jornal do Commercio,128,4,http://memoria.bn.br/docreader/364568_03/504,13-May-1840,venda,oferecendo serviço,1,,,,,cozinheiro,,,M,,preto,escravo,"Rua das Violas, 7",,"VENDEM-SE na rua das Violas n. 7, dous pretos, hum muito bom cozinheiro de forno e fogão, e outro bom official de padeiro.",,,,,,,,,,,,,,,,
189,Jornal do Commercio,129,4,http://memoria.bn.br/docreader/364568_03/508,14-May-1840,venda,oferecendo serviço,>1,,,,,oficial de sapateiro,,,M,,,escravo,,,"O LEILÃO de escravos, annunciado para hontem, ficou transferido por causa da chuva, e terá lugar impreterivelmente hoje quinta feira, ao meio dia em ponto, além dos que ja forão annunciados, acha-se hum perito official de sapateiro, muito reforçado, de bonita figura, e sem molestias alguma.",,,,,,,,,,,,,,,,
190,Jornal do Commercio,129,4,http://memoria.bn.br/docreader/364568_03/508,14-May-1840,venda,oferecendo serviço,1,,,,,serviços domésticos,,,F,,parda,escrava,"Rua do Sabão, 385, lojas",,"QUEM precisar de huma mulher parda para o serviço de portas a dentro, dirija-se a rua do Sabão n. 385, lojas.",,,,,,,,,,,,,,,,
191,Jornal do Commercio,129,4,http://memoria.bn.br/docreader/364568_03/508,14-May-1840,venda,oferecendo serviço,1,,,,,,,,M,8/7/20 0:00,,escravo,"Rua dos Pescadores, 65",,"VENDE-DE hum moleque de sete a oito annos de idade, na rua dos Pescadores n. 65.",,,,,,,,,,,,,,,,
192,Jornal do Commercio,129,4,http://memoria.bn.br/docreader/364568_03/508,14-May-1840,venda,oferecendo serviço,1,,,,,"mocamba, costureira, cozinheira, ama de leite",,nação,F,14,negrinha,escrava,"Rua do Parto, 102",,"VENDE-SE huma negrinha de 14 annos, recolhida, de nação, com todos os principios de huma mocamba, cose muito bem, cozinha, engomma, e apronta huma bandeja de chá: também se troca por huma ama de leite : rua do Parto n. 102.",,,,,,,,,,,,,,,,
193,Jornal do Commercio,129,4,http://memoria.bn.br/docreader/364568_03/508,14-May-1840,venda,oferecendo serviço,1,,,,,"carroceiro, tratador de animais",,nação,M,18,,escravo,"Rua do Parto, 102",,"VENDE-SE hum bonito molecão de 18 annos de nação, o qual he carroceiro e trata de animaes, muito proprio para carregar café: na rua do Parto n. 102.",,,,,,,,,,,,,,,,
194,Jornal do Commercio,129,4,http://memoria.bn.br/docreader/364568_03/508,14-May-1840,venda,oferecendo serviço,1,,,,,oficial de padeiro,,,M,,preto,escravo,"Rua das Violas, 7",,"VENDE-SE dous pretos, hum bom cozinheiro e outro official de padeiro: na rua das Violas n. 7.",,,,,,,,,,,,,,,,
195,Jornal do Commercio,129,4,http://memoria.bn.br/docreader/364568_03/508,14-May-1840,aluguel,oferecendo serviço,1,,,,,ama de leite,,,F,,,escrava,"Rua dos Barbonos, 31",,"ALUGA-SE huma ama com muito bom leite, sabe desempenhar o seu dever ; na rua dos Barbonos n. 31.",,,,,,,,,,,,,,,,
196,Jornal do Commercio,129,4,http://memoria.bn.br/docreader/364568_03/508,14-May-1840,aluguel,procurando serviço,1,,,,,engomadeira,,,F,,preta,escrava,"Rua de Santo Antônio, 21",,"PRECISA-SE alugar com brevidade, na rua de Santo Antonio n. 21, huma preta perfeita engommadeira.",,,,,,,,,,,,,,,,
197,Jornal do Commercio,129,4,http://memoria.bn.br/docreader/364568_03/508,14-May-1840,compra,procurando serviço,>1,,,,,fora da terra,,,F/M,,,escravo/escrava,"Rua do Rosário, 107",,"COMPRÃO-SE escravos de ambos os sexos, para fóra da terra, os quaes pagão-se bem: na rua do Rosário n. 107.",,,,,,,,,,,,,,,,
198,Jornal do Commercio,129,4,http://memoria.bn.br/docreader/364568_03/508,14-May-1840,venda,oferecendo serviço,1,360$000,,,,"lavadeira, cozinheira, engomadeira",,,F,,preta,escrava,"Rua do Fogo, 91",,"VENDE-SE, na rua do Fogo n. 91, huma preta pelo preço 360$ rs. , que sabe lavar, cozinhar, engommar liso , e se affiança a conducta.",,,,,,,,,,,,,,,,
199,Jornal do Commercio,129,4,http://memoria.bn.br/docreader/364568_03/508,14-May-1840,aluguel,oferecendo serviço,1,,,,,cozinheiro,,,M,,preto,escravo,"Rua do Conde, 31",,"ALUGA-SE na rua do Conde n. 31, hum preto cozinheiro de forno e fogão, e muito fiel: exige-se que seja para casa de algum senhor solteiro, quer nacional ou estrangeiro.",,,,,,,,,,,,,,,,
